scan_id,scan_date,scan_time,data_date,code,name,market,symbol,grade,score,reasons,close,volume,vol_ratio,dif,dea,hist,ma5,ma10,ma20,ma60,bb_upper,bb_mid,bb_lower,bb_width,buy_note,stop_note,target_note,cond_macd_gc,cond_first_red,cond_ma5_ma10_gc,cond_above_ma60,cond_ma60_up,cond_vol_expand,cond_boll_breakout,cond_price_above_ma20,ret_3d,ret_5d,ret_10d,success_5d,type,open,high,low,aggressive_buy_price,pullback_buy_price,conservative_buy_price,wave_buy_price,sell_price_1,sell_price_2,stop_loss_short,stop_loss_wave,stop_loss_hard,support_1,support_2,support_3,resistance_1,resistance_2,recent_low_20,cond_close_above_recent_high,rsi14,cond_a1_ma20_up,cond_a1_above_ma60,cond_a1_macd_first_red,cond_a1_ma5_cross_ma10,cond_a1_breakout_20d,cond_a1_vol_expand,cond_a1_red_candle,cond_a2_ma60_up,cond_a2_bullish_alignment,cond_a2_pullback_to_ma,cond_a2_macd_positive,cond_a2_vol_shrink,cond_a2_higher_lows
2026-04-24_5285,2026-04-24,2026-04-24 09:22:40,2026-04-24,5285,界霖,上市,5285.TW,A2,43,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(65.5)(+8)、布林擴張(+8)、週線站上MA20(+12),53.7,445241,0.7,1.629,1.2188,0.4102,55.36,53.88,51.7,51.07,57.46,51.7,45.94,0.2228,A2 回踩買點｜積極 53.88、回踩 51.70、保守 51.07,短線停損 51.70、波段停損 51.07、嚴格停損 51.07,第一賣點 57.46、第二賣點 61.95,,,,,,,,,1.3,,,,股票,55.5,57.2,53.5,53.88,51.7,51.07,,57.46,61.95,51.7,51.07,51.07,53.88,51.7,51.07,57.46,59.0,46.35,,65.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_5284,2026-04-24,2026-04-24 09:22:40,2026-04-24,5284,jpp-KY,上市,5284.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(64.8)(+8)、布林擴張(+8)、週線站上MA20(+12),330.5,2166324,0.63,19.0268,15.7561,3.2707,351.7,333.95,308.7,281.48,370.54,308.7,246.86,0.4007,A2 回踩買點｜積極 333.95、回踩 308.70、保守 281.48,短線停損 308.70、波段停損 281.48、嚴格停損 281.48,第一賣點 370.54、第二賣點 403.73,,,,,,,,,1.97,,,,股票,345.0,351.5,325.0,333.95,308.7,281.48,,370.54,403.73,308.7,281.48,281.48,333.95,308.7,281.48,370.54,384.5,262.5,,64.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3290,2026-04-24,2026-04-24 09:22:26,2026-04-24,3290,東浦,上櫃,3290.TWO,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(68.1)(+8)、布林擴張(+8)、週線站上MA20(+12),48.75,691700,0.59,1.1688,0.8713,0.2975,49.02,49.02,46.4,46.32,52.35,46.4,40.45,0.2566,A2 回踩買點｜積極 49.02、回踩 46.40、保守 46.32,短線停損 46.40、波段停損 46.32、嚴格停損 46.32,第一賣點 52.35、第二賣點 54.60,,,,,,,,,-2.77,,,,股票,48.8,49.5,48.55,49.02,46.4,46.32,,52.35,54.6,46.4,46.32,46.32,49.02,46.4,46.32,52.35,52.0,40.8,,68.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_6153,2026-04-24,2026-04-24 09:22:45,2026-04-24,6153,嘉聯益,上市,6153.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(63.6)(+8)、布林擴張(+8)、週線站上MA20(+12),18.55,7891210,0.48,0.7127,0.5621,0.1506,19.25,18.5,17.55,16.73,20.07,17.55,15.03,0.287,A2 回踩買點｜積極 18.50、回踩 17.55、保守 16.73,短線停損 17.55、波段停損 16.73、嚴格停損 16.73,第一賣點 20.07、第二賣點 22.89,,,,,,,,,-4.31,,,,股票,18.6,19.3,18.55,18.5,17.55,16.73,,20.07,22.89,17.55,16.73,16.73,18.5,17.55,16.73,20.07,21.8,15.7,,63.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_4722,2026-04-24,2026-04-24 09:22:36,2026-04-24,4722,國精化,上市,4722.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(62.9)(+8)、布林擴張(+8)、週線站上MA20(+12),181.0,2114408,0.46,3.7216,2.1656,1.556,191.0,184.6,176.1,175.01,198.06,176.1,154.14,0.2494,A2 回踩買點｜積極 184.60、回踩 176.10、保守 175.01,短線停損 176.10、波段停損 175.01、嚴格停損 175.01,第一賣點 198.06、第二賣點 219.45,,,,,,,,,3.04,,,,股票,189.0,193.0,178.0,184.6,176.1,175.01,,198.06,219.45,176.1,175.01,175.01,184.6,176.1,175.01,198.06,209.0,157.0,,62.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3406,2026-04-24,2026-04-24 09:22:27,2026-04-24,3406,玉晶光,上市,3406.TW,A2,43,MA20向上、站上季線、收紅K、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(69.6)(+8)、布林擴張(+8)、週線站上MA20(+12),514.0,1247644,0.45,21.7292,18.2556,3.4736,525.8,515.1,480.73,455.34,553.72,480.73,407.73,0.3037,A2 回踩買點｜積極 515.10、回踩 480.73、保守 455.34,短線停損 480.73、波段停損 455.34、嚴格停損 455.34,第一賣點 553.72、第二賣點 586.95,,,,,,,,,0.19,,,,股票,511.0,526.0,509.0,515.1,480.73,455.34,,553.72,586.95,480.73,455.34,455.34,515.1,480.73,455.34,553.72,559.0,434.0,,69.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3607,2026-04-24,2026-04-24 09:22:30,2026-04-24,3607,谷崧,上市,3607.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(61.8)(+8)、布林擴張(+8)、週線站上MA20(+12),14.95,321539,0.4,0.265,0.2084,0.0567,15.19,15.06,14.62,14.42,15.61,14.62,13.63,0.1356,A2 回踩買點｜積極 15.06、回踩 14.62、保守 14.42,短線停損 14.62、波段停損 14.42、嚴格停損 14.42,第一賣點 15.61、第二賣點 16.80,,,,,,,,,-2.34,,,,股票,15.3,15.35,14.9,15.06,14.62,14.42,,15.61,16.8,14.62,14.42,14.42,15.06,14.62,14.42,15.61,16.0,13.85,,61.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_5222,2026-04-24,2026-04-24 09:22:39,2026-04-24,5222,全訊,上市,5222.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(64.8)(+8)、布林擴張(+8)、週線站上MA20(+12),138.0,942225,0.38,2.4159,0.4101,2.0058,141.8,137.4,130.6,135.98,149.98,130.6,111.22,0.2968,A2 回踩買點｜積極 137.40、回踩 130.60、保守 135.98,短線停損 130.60、波段停損 135.98、嚴格停損 135.98,第一賣點 149.98、第二賣點 160.65,,,,,,,,,-3.99,,,,股票,143.5,144.0,136.5,137.4,130.6,135.98,,149.98,160.65,130.6,135.98,135.98,137.4,130.6,135.98,149.98,153.0,110.5,,64.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_6174,2026-04-24,2026-04-24 09:22:46,2026-04-24,6174,安碁,上櫃,6174.TWO,A2,43,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(67.9)(+8)、布林擴張(+8)、週線站上MA20(+12),28.55,1274005,0.37,2.2946,1.6641,0.6305,31.14,28.45,25.49,23.21,32.94,25.49,18.04,0.5846,A2 回踩買點｜積極 28.45、回踩 25.49、保守 23.21,短線停損 25.49、波段停損 23.21、嚴格停損 23.21,第一賣點 32.94、第二賣點 37.33,,,,,,,,,14.54,,,,股票,30.5,32.0,28.05,28.45,25.49,23.21,,32.94,37.33,25.49,23.21,23.21,28.45,25.49,23.21,32.94,35.55,21.55,,67.9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_5220,2026-04-24,2026-04-24 09:22:39,2026-04-24,5220,萬達光電,上櫃,5220.TWO,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(65.5)(+8)、布林擴張(+8)、週線站上MA20(+12),20.5,32033,0.33,0.3812,0.3039,0.0773,20.66,20.43,19.81,19.27,21.16,19.81,18.45,0.1369,A2 回踩買點｜積極 20.43、回踩 19.81、保守 19.27,短線停損 19.81、波段停損 19.27、嚴格停損 19.27,第一賣點 21.16、第二賣點 22.31,,,,,,,,,-0.98,,,,股票,20.5,20.85,20.4,20.43,19.81,19.27,,21.16,22.31,19.81,19.27,19.27,20.43,19.81,19.27,21.16,21.25,18.85,,65.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_5498,2026-04-24,2026-04-24 09:22:42,2026-04-24,5498,凱崴,上櫃,5498.TWO,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(68.8)(+8)、布林擴張(+8)、週線站上MA20(+12),71.5,7302656,0.19,4.6987,3.2633,1.4354,77.54,71.84,64.53,62.39,82.78,64.53,46.28,0.5657,A2 回踩買點｜積極 71.84、回踩 64.53、保守 62.39,短線停損 64.53、波段停損 62.39、嚴格停損 62.39,第一賣點 82.78、第二賣點 91.56,,,,,,,,,1.4,,,,股票,76.9,78.0,69.5,71.84,64.53,62.39,,82.78,91.56,64.53,62.39,62.39,71.84,64.53,62.39,82.78,87.2,51.9,,68.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3010,2026-04-24,2026-04-24 09:22:21,2026-04-24,3010,華立,上市,3010.TW,A2,35,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、布林擴張(+8)、週線站上MA20(+12),136.0,2689016,0.99,3.4165,2.5602,0.8563,137.1,135.45,129.25,125.53,143.51,129.25,114.99,0.2207,A2 回踩買點｜積極 135.45、回踩 129.25、保守 125.53,短線停損 129.25、波段停損 125.53、嚴格停損 125.53,第一賣點 143.51、第二賣點 158.55,,,,,,,,,-1.84,,,,股票,144.5,144.5,135.5,135.45,129.25,125.53,,143.51,158.55,129.25,125.53,125.53,135.45,129.25,125.53,143.51,151.0,115.0,,72.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_2885,2026-04-24,2026-04-24 09:22:20,2026-04-24,2885,元大金,上市,2885.TW,A2,35,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、布林擴張(+8)、週線站上MA20(+12),49.95,26785592,0.98,1.47,1.3713,0.0987,50.49,50.08,48.17,45.48,52.54,48.17,43.81,0.1811,A2 回踩買點｜積極 50.08、回踩 48.17、保守 45.48,短線停損 48.17、波段停損 45.48、嚴格停損 45.48,第一賣點 52.54、第二賣點 54.50,,,,,,,,,4.7,,,,股票,50.2,50.6,49.95,50.08,48.17,45.48,,52.54,54.5,48.17,45.48,45.48,50.08,48.17,45.48,52.54,51.9,44.0,,73.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_2483,2026-04-24,2026-04-24 09:22:16,2026-04-24,2483,百容,上市,2483.TW,A2,35,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、布林擴張(+8)、週線站上MA20(+12),22.95,263181,0.82,0.6489,0.4547,0.1942,23.56,22.85,21.92,21.22,24.16,21.92,19.67,0.2045,A2 回踩買點｜積極 22.85、回踩 21.92、保守 21.22,短線停損 21.92、波段停損 21.22、嚴格停損 21.22,第一賣點 24.16、第二賣點 26.09,,,,,,,,,-1.09,,,,股票,23.7,23.75,22.8,22.85,21.92,21.22,,24.16,26.09,21.92,21.22,21.22,22.85,21.92,21.22,24.16,24.85,20.5,,71.7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3693,2026-04-24,2026-04-24 09:22:31,2026-04-24,3693,營邦,上櫃,3693.TWO,A2,35,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、布林擴張(+8)、週線站上MA20(+12),655.0,2286096,0.74,58.1413,52.6412,5.5002,692.2,657.3,584.23,472.22,748.59,584.23,419.86,0.5627,A2 回踩買點｜積極 657.30、回踩 584.23、保守 472.22,短線停損 584.23、波段停損 472.22、嚴格停損 472.22,第一賣點 748.59、第二賣點 792.75,,,,,,,,,-5.5,,,,股票,690.0,700.0,655.0,657.3,584.23,472.22,,748.59,792.75,584.23,472.22,472.22,657.3,584.23,472.22,748.59,755.0,466.0,,74.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_2231,2026-04-24,2026-04-24 09:22:12,2026-04-24,2231,為升,上市,2231.TW,A2,35,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(63.2)(+8)、週線站上MA20(+12),130.0,2644689,0.72,9.1836,8.822,0.3616,134.8,129.85,125.12,102.62,141.5,125.12,108.75,0.2618,A2 回踩買點｜積極 129.85、回踩 125.12、保守 102.62,短線停損 125.12、波段停損 102.62、嚴格停損 102.62,第一賣點 141.50、第二賣點 155.93,,,,,,,,,-7.31,,,,股票,137.0,138.0,127.0,129.85,125.12,102.62,,141.5,155.93,125.12,102.62,102.62,129.85,125.12,102.62,141.5,148.5,103.0,,63.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_4973,2026-04-24,2026-04-24 09:22:38,2026-04-24,4973,廣穎,上櫃,4973.TWO,A2,35,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(62.6)(+8)、週線站上MA20(+12),80.1,4746451,0.56,5.2095,5.1431,0.0664,83.88,81.15,74.85,61.89,90.65,74.85,59.04,0.4222,A2 回踩買點｜積極 81.15、回踩 74.85、保守 61.89,短線停損 74.85、波段停損 61.89、嚴格停損 61.89,第一賣點 90.65、第二賣點 97.97,,,,,,,,,8.99,,,,股票,83.2,83.5,77.1,81.15,74.85,61.89,,90.65,97.97,74.85,61.89,61.89,81.15,74.85,61.89,90.65,93.3,57.7,,62.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3088,2026-04-24,2026-04-24 09:22:23,2026-04-24,3088,艾訊,上櫃,3088.TWO,A2,35,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、布林擴張(+8)、週線站上MA20(+12),97.3,898300,0.43,4.5631,3.7461,0.817,100.34,97.17,90.34,85.16,105.79,90.34,74.88,0.3421,A2 回踩買點｜積極 97.17、回踩 90.34、保守 85.16,短線停損 90.34、波段停損 85.16、嚴格停損 85.16,第一賣點 105.79、第二賣點 110.25,,,,,,,,,4.32,,,,股票,98.2,98.3,95.3,97.17,90.34,85.16,,105.79,110.25,90.34,85.16,85.16,97.17,90.34,85.16,105.79,105.0,80.0,,77.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_2338,2026-04-24,2026-04-24 09:22:12,2026-04-24,2338,光罩,上市,2338.TW,A2,35,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(59.8)(+8)、週線站上MA20(+12),47.35,4671895,0.32,0.8227,0.5498,0.2729,49.59,48.0,46.46,45.04,51.56,46.46,41.37,0.2194,A2 回踩買點｜積極 48.00、回踩 46.46、保守 45.04,短線停損 46.46、波段停損 45.04、嚴格停損 45.04,第一賣點 51.56、第二賣點 58.06,,,,,,,,,-0.0,,,,股票,48.6,49.1,47.0,48.0,46.46,45.04,,51.56,58.06,46.46,45.04,45.04,48.0,46.46,45.04,51.56,55.3,43.0,,59.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3548,2026-04-24,2026-04-24 09:22:29,2026-04-24,3548,兆利,上櫃,3548.TWO,A2,35,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、布林擴張(+8)、週線站上MA20(+12),104.5,978526,0.31,7.1953,5.5345,1.6608,111.2,106.4,93.83,88.15,120.77,93.83,66.89,0.5742,A2 回踩買點｜積極 106.40、回踩 93.83、保守 88.15,短線停損 93.83、波段停損 88.15、嚴格停損 88.15,第一賣點 120.77、第二賣點 130.20,,,,,,,,,-1.44,,,,股票,107.5,108.0,102.0,106.4,93.83,88.15,,120.77,130.2,93.83,88.15,88.15,106.4,93.83,88.15,120.77,124.0,77.2,,73.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3516,2026-04-24,2026-04-24 09:22:28,2026-04-24,3516,亞帝歐,上櫃,3516.TWO,A2,28,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、RSI健康區(66.1)(+8)、布林擴張(+8)、週線站上MA20(+12),20.0,590719,1.1,0.367,0.1898,0.1772,20.52,20.12,19.39,19.58,21.27,19.39,17.5,0.1944,A2 回踩買點｜積極 20.12、回踩 19.39、保守 19.58,短線停損 19.39、波段停損 19.58、嚴格停損 19.58,第一賣點 21.27、第二賣點 24.31,,,,,,,,,1.5,,,,股票,21.4,21.45,19.9,20.12,19.39,19.58,,21.27,24.31,19.39,19.58,19.58,20.12,19.39,19.58,21.27,23.15,17.7,,66.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_2379,2026-04-24,2026-04-24 09:22:13,2026-04-24,2379,瑞昱,上市,2379.TW,A2,28,MA20向上、站上季線、突破20日高點、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、RSI健康區(68.9)(+8)、布林擴張(+8)、週線站上MA20(+12),539.0,3722171,0.81,16.8737,14.0699,2.8038,547.4,538.2,516.4,494.27,565.85,516.4,466.95,0.1915,A2 回踩買點｜積極 538.20、回踩 516.40、保守 494.27,短線停損 516.40、波段停損 494.27、嚴格停損 494.27,第一賣點 565.85、第二賣點 603.75,,,,,,,,,2.23,,,,股票,542.0,544.0,530.0,538.2,516.4,494.27,,565.85,603.75,516.4,494.27,494.27,538.2,516.4,494.27,565.85,575.0,478.0,,68.9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3628,2026-04-24,2026-04-24 09:22:30,2026-04-24,3628,盈正,上櫃,3628.TWO,A2,28,MA20向上、站上季線、收紅K、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、RSI健康區(64.1)(+8)、布林擴張(+8)、週線站上MA20(+12),69.9,172621,0.36,1.2487,0.9328,0.316,71.7,69.98,68.35,67.2,73.63,68.35,63.08,0.1545,A2 回踩買點｜積極 69.98、回踩 68.35、保守 67.20,短線停損 68.35、波段停損 67.20、嚴格停損 67.20,第一賣點 73.63、第二賣點 78.54,,,,,,,,,-3.58,,,,股票,69.0,70.8,68.9,69.98,68.35,67.2,,73.63,78.54,68.35,67.2,67.2,69.98,68.35,67.2,73.63,74.8,63.5,,64.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_3512,2026-04-24,2026-04-24 09:22:28,2026-04-24,3512,皇龍,上櫃,3512.TWO,A2,20,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、RSI健康區(62.5)(+8)、週線站上MA20(+12),21.75,53330,0.85,0.2216,0.2142,0.0075,21.89,21.73,21.59,21.01,22.05,21.59,21.13,0.0428,A2 回踩買點｜積極 21.73、回踩 21.59、保守 21.01,短線停損 21.59、波段停損 21.01、嚴格停損 21.01,第一賣點 22.05、第二賣點 23.10,,,,,,,,,-0.69,,,,股票,21.75,21.75,21.55,21.73,21.59,21.01,,22.05,23.1,21.59,21.01,21.01,21.73,21.59,21.01,22.05,22.0,21.0,,62.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-24_2451,2026-04-24,2026-04-24 09:22:15,2026-04-24,2451,創見,上市,2451.TW,A2,20,站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、RSI健康區(60.8)(+8)、週線站上MA20(+12),252.5,4872747,0.52,4.0845,2.9971,1.0874,257.8,252.5,243.0,240.41,268.65,243.0,217.35,0.2111,A2 回踩買點｜積極 252.50、回踩 243.00、保守 240.41,短線停損 243.00、波段停損 240.41、嚴格停損 240.41,第一賣點 268.65、第二賣點 298.20,,,,,,,,,6.14,,,,股票,255.0,258.0,247.5,252.5,243.0,240.41,,268.65,298.2,243.0,240.41,240.41,252.5,243.0,240.41,268.65,284.0,208.5,,60.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-27_2911,2026-04-27,2026-04-27 10:04:38,2026-04-27,2911,麗嬰房,上市,2911.TW,A1,38,MA20向上、站上季線、MACD第1紅柱、MA5穿MA10、突破20日高點、量增1.5倍、收紅K、MACD紅柱中、量比≥2倍(+10)、RSI健康區(69.2)(+8)、布林擴張(+8)、週線站上MA20(+12),5.45,459535,2.82,0.0064,-0.0193,0.0256,5.11,5.05,5.07,5.11,5.28,5.07,4.85,0.0843,A1 突破進場｜積極 5.45、回踩 5.05、保守 5.07,短線停損 5.05、波段停損 5.07、嚴格停損 5.11,第一賣點 5.28、第二賣點 5.72,,,,,,,,,-6.42,,,,股票,4.96,5.45,4.95,5.45,5.05,5.07,,5.28,5.72,5.05,5.07,5.11,5.05,5.07,5.11,5.28,5.45,4.7,,69.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2026-04-27_5464,2026-04-27,2026-04-27 10:05:01,2026-04-27,5464,霖宏,上櫃,5464.TWO,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(69.2)(+8)、布林擴張(+8)、週線站上MA20(+12),31.0,401715,0.8,1.0438,0.9274,0.1164,31.75,30.96,29.7,27.75,32.77,29.7,26.62,0.2072,A2 回踩買點｜積極 30.96、回踩 29.70、保守 27.75,短線停損 29.70、波段停損 27.75、嚴格停損 27.75,第一賣點 32.77、第二賣點 34.60,,,,,,,,,6.45,,,,股票,31.4,31.6,30.5,30.96,29.7,27.75,,32.77,34.6,29.7,27.75,27.75,30.96,29.7,27.75,32.77,32.95,27.2,,69.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-27_6115,2026-04-27,2026-04-27 10:05:04,2026-04-27,6115,鎰勝,上市,6115.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(64.3)(+8)、布林擴張(+8)、週線站上MA20(+12),47.65,161446,0.72,0.2605,0.2051,0.0554,47.93,47.8,47.39,47.13,48.31,47.39,46.47,0.039,A2 回踩買點｜積極 47.80、回踩 47.39、保守 47.13,短線停損 47.39、波段停損 47.13、嚴格停損 47.13,第一賣點 48.31、第二賣點 51.03,,,,,,,,,0.21,,,,股票,47.95,48.0,47.35,47.8,47.39,47.13,,48.31,51.03,47.39,47.13,47.13,47.8,47.39,47.13,48.31,48.6,46.4,,64.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-27_2458,2026-04-27,2026-04-27 10:04:32,2026-04-27,2458,義隆,上市,2458.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(67.2)(+8)、布林擴張(+8)、週線站上MA20(+12),136.0,3028772,0.62,2.0254,1.8734,0.152,137.1,137.0,132.6,128.12,143.15,132.6,122.05,0.1591,A2 回踩買點｜積極 137.00、回踩 132.60、保守 128.12,短線停損 132.60、波段停損 128.12、嚴格停損 128.12,第一賣點 143.15、第二賣點 152.25,,,,,,,,,0.37,,,,股票,138.0,139.0,134.5,137.0,132.6,128.12,,143.15,152.25,132.6,128.12,128.12,137.0,132.6,128.12,143.15,145.0,121.0,,67.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-27_5288,2026-04-27,2026-04-27 10:04:59,2026-04-27,5288,豐祥-KY,上市,5288.TW,A2,43,MA20向上、站上季線、季線向上、均線多頭排列、回踩均線、MACD紅柱中、縮量回踩、底部墊高、季線持續上揚(+15)、RSI健康區(69.9)(+8)、布林擴張(+8)、週線站上MA20(+12),168.5,232126,0.61,7.9926,6.5097,1.4829,171.7,168.55,155.5,147.03,183.35,155.5,127.65,0.3583,A2 回踩買點｜積極 168.55、回踩 155.50、保守 147.03,短線停損 155.50、波段停損 147.03、嚴格停損 147.03,第一賣點 183.35、第二賣點 187.43,,,,,,,,,-1.48,,,,股票,169.0,169.5,166.0,168.55,155.5,147.03,,183.35,187.43,155.5,147.03,147.03,168.55,155.5,147.03,183.35,178.5,137.0,,69.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
